File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13Q1_061__250m_16_days_NDVI_doy2011241000000_aid0002,_250m_16_days_NDVI,aid0002,2011-08-29,6904947.0,-0.2,0.9,"(-0.2,0.9)",0.4733926,0.1140905,0.0130166,0.5495,0.7682,0.4737,0.185,0.4037
MOD13Q1_061__250m_16_days_NDVI_doy2011257000000_aid0002,_250m_16_days_NDVI,aid0002,2011-09-14,6904541.0,-0.2,0.8838,"(-0.2,0.8838)",0.5065521,0.1154277,0.0133236,0.5863,0.8047,0.5013,0.2223,0.4407
MOD13Q1_061__250m_16_days_NDVI_doy2011273000000_aid0002,_250m_16_days_NDVI,aid0002,2011-09-30,6905720.0,-0.2,0.9965,"(-0.2,0.9965)",0.544392,0.1343452,0.0180486,0.6409,0.9056,0.5511,0.1859,0.4589
MOD13Q1_061__250m_16_days_NDVI_doy2011289000000_aid0002,_250m_16_days_NDVI,aid0002,2011-10-16,6905757.0,-0.2,0.9751,"(-0.2,0.9751)",0.5574421,0.1452372,0.0210938,0.6664,0.9701,0.5669,0.1549,0.4618
MOD13Q1_061__250m_16_days_NDVI_doy2011305000000_aid0002,_250m_16_days_NDVI,aid0002,2011-11-01,6905486.0,-0.2,0.9987,"(-0.2,0.9987)",0.5763857,0.138172,0.0190915,0.6723,0.9415,0.5949,0.2226,0.4924
MOD13Q1_061__250m_16_days_NDVI_doy2011321000000_aid0002,_250m_16_days_NDVI,aid0002,2011-11-17,6905002.0,-0.1994,0.9987,"(-0.1994,0.9987)",0.6401379,0.134383,0.0180588,0.7371,0.9795,0.6681,0.3289,0.5738
MOD13Q1_061__250m_16_days_NDVI_doy2011337000000_aid0002,_250m_16_days_NDVI,aid0002,2011-12-03,6905997.0,-0.2,0.9977,"(-0.2,0.9977)",0.662442,0.123738,0.0153111,0.7439,0.9309,0.691,0.4322,0.6192
MOD13Q1_061__250m_16_days_NDVI_doy2011353000000_aid0002,_250m_16_days_NDVI,aid0002,2011-12-19,6906534.0,-0.2,0.997,"(-0.2,0.997)",0.6311736,0.126454,0.0159906,0.7204,0.9408,0.6585,0.3524,0.5732
MOD13Q1_061__250m_16_days_NDVI_doy2012001000000_aid0002,_250m_16_days_NDVI,aid0002,2012-01-01,6907831.0,-0.2,0.997,"(-0.2,0.997)",0.6172781,0.1279569,0.016373,0.7073,0.9377,0.6434,0.3198,0.5523
MOD13Q1_061__250m_16_days_NDVI_doy2012017000000_aid0002,_250m_16_days_NDVI,aid0002,2012-01-17,6906907.0,-0.2,0.9978,"(-0.2,0.9978)",0.6544049,0.1239149,0.0153549,0.7443,0.9747,0.6865,0.3566,0.5892
MOD13Q1_061__250m_16_days_NDVI_doy2012033000000_aid0002,_250m_16_days_NDVI,aid0002,2012-02-02,6906673.0,-0.2,0.9956,"(-0.2,0.9956)",0.698868,0.1012718,0.010256,0.7677,0.9397,0.7178,0.4805,0.6528
MOD13Q1_061__250m_16_days_NDVI_doy2012049000000_aid0002,_250m_16_days_NDVI,aid0002,2012-02-18,6908766.0,-0.2,0.9981,"(-0.2,0.9981)",0.697974,0.1066646,0.0113773,0.7697,0.9484,0.7175,0.4717,0.6505
MOD13Q1_061__250m_16_days_NDVI_doy2012065000000_aid0002,_250m_16_days_NDVI,aid0002,2012-03-05,6907402.0,-0.2,0.9924,"(-0.2,0.9924)",0.6800179,0.1038101,0.0107765,0.7498,0.9284,0.6984,0.4521,0.6307
MOD13Q1_061__250m_16_days_NDVI_doy2012081000000_aid0002,_250m_16_days_NDVI,aid0002,2012-03-21,6906446.0,-0.2,0.9947,"(-0.2,0.9947)",0.6787336,0.1032842,0.0106676,0.7505,0.9274,0.7025,0.4555,0.6325
MOD13Q1_061__250m_16_days_NDVI_doy2012097000000_aid0002,_250m_16_days_NDVI,aid0002,2012-04-06,6906361.0,-0.2,0.9992,"(-0.2,0.9992)",0.6988705,0.1065631,0.0113557,0.7686,0.9259,0.7264,0.5064,0.6637
MOD13Q1_061__250m_16_days_NDVI_doy2012113000000_aid0002,_250m_16_days_NDVI,aid0002,2012-04-22,6906990.0,-0.2,0.9903,"(-0.2,0.9903)",0.7114841,0.1051328,0.0110529,0.7791,0.9294,0.7407,0.5279,0.6786
MOD13Q1_061__250m_16_days_NDVI_doy2012129000000_aid0002,_250m_16_days_NDVI,aid0002,2012-05-08,6905565.0,-0.2,0.9987,"(-0.2,0.9987)",0.6856646,0.1104305,0.0121949,0.7596,0.9276,0.7124,0.4764,0.6463
MOD13Q1_061__250m_16_days_NDVI_doy2012145000000_aid0002,_250m_16_days_NDVI,aid0002,2012-05-24,6906866.0,-0.2,0.9987,"(-0.2,0.9987)",0.6982534,0.1140559,0.0130088,0.7736,0.9447,0.7258,0.4884,0.6595
MOD13Q1_061__250m_16_days_NDVI_doy2012161000000_aid0002,_250m_16_days_NDVI,aid0002,2012-06-09,6905011.0,-0.2,0.9952,"(-0.2,0.9952)",0.6482955,0.1280274,0.016391,0.7422,0.9703,0.683,0.354,0.5869
MOD13Q1_061__250m_16_days_NDVI_doy2012177000000_aid0002,_250m_16_days_NDVI,aid0002,2012-06-25,6903488.0,-0.2,0.9965,"(-0.2,0.9965)",0.635502,0.130346,0.0169901,0.7335,0.9776,0.668,0.3173,0.567
MOD13Q1_061__250m_16_days_NDVI_doy2012193000000_aid0002,_250m_16_days_NDVI,aid0002,2012-07-11,6904186.0,-0.2,0.9147,"(-0.2,0.9147)",0.601372,0.1320438,0.0174356,0.7037,0.9147,0.6293,0.26,0.5262
MOD13Q1_061__250m_16_days_NDVI_doy2012209000000_aid0002,_250m_16_days_NDVI,aid0002,2012-07-27,6906111.0,-0.2,0.9992,"(-0.2,0.9992)",0.5487054,0.1294844,0.0167662,0.653,0.9237,0.5636,0.1858,0.4661
MOD13Q1_061__250m_16_days_NDVI_doy2012225000000_aid0002,_250m_16_days_NDVI,aid0002,2012-08-12,6906894.0,-0.2,0.96,"(-0.2,0.96)",0.5337095,0.1092921,0.0119448,0.6132,0.8218,0.54,0.2655,0.4741
MOD13Q1_061__250m_16_days_NDVI_doy2012241000000_aid0002,_250m_16_days_NDVI,aid0002,2012-08-28,6907261.0,-0.2,0.9327,"(-0.2,0.9327)",0.5405664,0.1168891,0.0136631,0.6302,0.8721,0.5437,0.227,0.4689
MOD13Q1_061__250m_16_days_NDVI_doy2012257000000_aid0002,_250m_16_days_NDVI,aid0002,2012-09-13,6908046.0,-0.2,0.9726,"(-0.2,0.9726)",0.5333313,0.1184833,0.0140383,0.6188,0.8597,0.536,0.2173,0.4582
MOD13Q1_061__250m_16_days_NDVI_doy2012273000000_aid0002,_250m_16_days_NDVI,aid0002,2012-09-29,6906831.0,-0.2,0.9795,"(-0.2,0.9795)",0.5284046,0.1158509,0.0134214,0.6091,0.8365,0.5309,0.2301,0.4575
MOD13Q1_061__250m_16_days_NDVI_doy2012289000000_aid0002,_250m_16_days_NDVI,aid0002,2012-10-15,6906236.0,-0.1997,0.9976,"(-0.1997,0.9976)",0.5514462,0.1303068,0.0169799,0.6451,0.9109,0.553,0.2006,0.4673
MOD13Q1_061__250m_16_days_NDVI_doy2012305000000_aid0002,_250m_16_days_NDVI,aid0002,2012-10-31,6906212.0,-0.2,0.9992,"(-0.2,0.9992)",0.6102657,0.134691,0.0181417,0.7075,0.9679,0.6245,0.2725,0.5335
MOD13Q1_061__250m_16_days_NDVI_doy2012321000000_aid0002,_250m_16_days_NDVI,aid0002,2012-11-16,6906622.0,-0.2,0.9988,"(-0.2,0.9988)",0.6192291,0.1335174,0.0178269,0.7158,0.9718,0.6428,0.2891,0.5451
MOD13Q1_061__250m_16_days_NDVI_doy2012337000000_aid0002,_250m_16_days_NDVI,aid0002,2012-12-02,6908305.0,-0.2,0.9993,"(-0.2,0.9993)",0.6326889,0.1309104,0.0171375,0.7213,0.9403,0.653,0.3563,0.5753
MOD13Q1_061__250m_16_days_NDVI_doy2012353000000_aid0002,_250m_16_days_NDVI,aid0002,2012-12-18,6908323.0,-0.2,0.9994,"(-0.2,0.9994)",0.652051,0.1314749,0.0172856,0.7418,0.958,0.6771,0.3811,0.5975
MOD13Q1_061__250m_16_days_NDVI_doy2013001000000_aid0002,_250m_16_days_NDVI,aid0002,2013-01-01,6906415.0,-0.2,0.9962,"(-0.2,0.9962)",0.6361111,0.1282987,0.0164606,0.7227,0.9339,0.6626,0.369,0.5812
MOD13Q1_061__250m_16_days_NDVI_doy2013017000000_aid0002,_250m_16_days_NDVI,aid0002,2013-01-17,6907917.0,-0.2,0.9964,"(-0.2,0.9964)",0.6008404,0.1250336,0.0156334,0.6889,0.9204,0.6196,0.3029,0.5345
MOD13Q1_061__250m_16_days_NDVI_doy2013033000000_aid0002,_250m_16_days_NDVI,aid0002,2013-02-02,6907229.0,-0.2,0.9869,"(-0.2,0.9869)",0.5982495,0.1191368,0.0141936,0.6819,0.9116,0.6179,0.2989,0.5287
MOD13Q1_061__250m_16_days_NDVI_doy2013049000000_aid0002,_250m_16_days_NDVI,aid0002,2013-02-18,6906169.0,-0.2,0.9988,"(-0.2,0.9988)",0.6489952,0.1095987,0.0120119,0.7198,0.9067,0.6636,0.4083,0.5952
MOD13Q1_061__250m_16_days_NDVI_doy2013065000000_aid0002,_250m_16_days_NDVI,aid0002,2013-03-06,6905491.0,-0.2,0.9977,"(-0.2,0.9977)",0.6732271,0.1100978,0.0121215,0.7458,0.9327,0.6925,0.4343,0.6212
MOD13Q1_061__250m_16_days_NDVI_doy2013081000000_aid0002,_250m_16_days_NDVI,aid0002,2013-03-22,6905326.0,-0.2,0.998,"(-0.2,0.998)",0.6694341,0.1060645,0.0112497,0.7395,0.9162,0.6881,0.445,0.6217
MOD13Q1_061__250m_16_days_NDVI_doy2013097000000_aid0002,_250m_16_days_NDVI,aid0002,2013-04-07,6903887.0,-0.2,0.9917,"(-0.2,0.9917)",0.6687889,0.1075701,0.0115713,0.7402,0.9167,0.6879,0.446,0.6225
MOD13Q1_061__250m_16_days_NDVI_doy2013113000000_aid0002,_250m_16_days_NDVI,aid0002,2013-04-23,6905131.0,-0.2,0.9988,"(-0.2,0.9988)",0.6391967,0.1204742,0.014514,0.7224,0.9299,0.662,0.3754,0.5836
MOD13Q1_061__250m_16_days_NDVI_doy2013129000000_aid0002,_250m_16_days_NDVI,aid0002,2013-05-09,6907402.0,-0.2,0.9991,"(-0.2,0.9991)",0.6301244,0.1311706,0.0172057,0.7248,0.9593,0.6571,0.3338,0.5684
MOD13Q1_061__250m_16_days_NDVI_doy2013145000000_aid0002,_250m_16_days_NDVI,aid0002,2013-05-25,6904835.0,-0.2,0.9897,"(-0.2,0.9897)",0.620863,0.1305009,0.0170305,0.7135,0.935,0.6456,0.344,0.5657
MOD13Q1_061__250m_16_days_NDVI_doy2013161000000_aid0002,_250m_16_days_NDVI,aid0002,2013-06-10,6908701.0,-0.2,0.9992,"(-0.2,0.9992)",0.5911286,0.1623868,0.0263695,0.7062,0.9816,0.6325,0.2472,0.5226
MOD13Q1_061__250m_16_days_NDVI_doy2013177000000_aid0002,_250m_16_days_NDVI,aid0002,2013-06-26,6901388.0,-0.2,0.9559,"(-0.2,0.9559)",0.6166033,0.124597,0.0155244,0.7051,0.9171,0.6402,0.3501,0.5631
MOD13Q1_061__250m_16_days_NDVI_doy2013193000000_aid0002,_250m_16_days_NDVI,aid0002,2013-07-12,6902892.0,-0.2,0.9909,"(-0.2,0.9909)",0.5840153,0.1277186,0.016312,0.6805,0.935,0.597,0.2515,0.5089
MOD13Q1_061__250m_16_days_NDVI_doy2013209000000_aid0002,_250m_16_days_NDVI,aid0002,2013-07-28,6904346.0,-0.2,0.8933,"(-0.2,0.8933)",0.5195518,0.1248206,0.0155802,0.6061,0.8453,0.5258,0.2074,0.4466
MOD13Q1_061__250m_16_days_NDVI_doy2013225000000_aid0002,_250m_16_days_NDVI,aid0002,2013-08-13,6904589.0,-0.2,0.9737,"(-0.2,0.9737)",0.4722972,0.1220613,0.014899,0.5559,0.7959,0.4693,0.1559,0.3959
MOD13Q1_061__250m_16_days_NDVI_doy2013241000000_aid0002,_250m_16_days_NDVI,aid0002,2013-08-29,6904982.0,-0.2,0.8628,"(-0.2,0.8628)",0.4406417,0.1137876,0.0129476,0.5199,0.7507,0.4342,0.1352,0.366
MOD13Q1_061__250m_16_days_NDVI_doy2013257000000_aid0002,_250m_16_days_NDVI,aid0002,2013-09-14,6904797.0,-0.2,0.9974,"(-0.2,0.9974)",0.4400622,0.1172179,0.01374,0.5216,0.7593,0.431,0.1254,0.3631
MOD13Q1_061__250m_16_days_NDVI_doy2013273000000_aid0002,_250m_16_days_NDVI,aid0002,2013-09-30,6905798.0,-0.2,0.8948,"(-0.2,0.8948)",0.4413224,0.1263902,0.0159745,0.5343,0.8017,0.4253,0.0886,0.356
MOD13Q1_061__250m_16_days_NDVI_doy2013289000000_aid0002,_250m_16_days_NDVI,aid0002,2013-10-16,6905599.0,-0.2,0.9564,"(-0.2,0.9564)",0.5744189,0.1406771,0.01979,0.6815,0.9564,0.5909,0.1908,0.4852
MOD13Q1_061__250m_16_days_NDVI_doy2013305000000_aid0002,_250m_16_days_NDVI,aid0002,2013-11-01,6905845.0,-0.2,0.9718,"(-0.2,0.9718)",0.612821,0.1420606,0.0201812,0.7185,0.9718,0.6367,0.2458,0.5294
MOD13Q1_061__250m_16_days_NDVI_doy2013321000000_aid0002,_250m_16_days_NDVI,aid0002,2013-11-17,6906762.0,-0.2,0.9976,"(-0.2,0.9976)",0.6273971,0.1477756,0.0218376,0.7362,0.9976,0.6551,0.2602,0.5458
MOD13Q1_061__250m_16_days_NDVI_doy2013337000000_aid0002,_250m_16_days_NDVI,aid0002,2013-12-03,6906985.0,-0.2,0.9973,"(-0.2,0.9973)",0.6553087,0.1456805,0.0212228,0.7623,0.9973,0.6906,0.2893,0.5731
MOD13Q1_061__250m_16_days_NDVI_doy2013353000000_aid0002,_250m_16_days_NDVI,aid0002,2013-12-19,6906627.0,-0.2,0.9985,"(-0.2,0.9985)",0.6246411,0.1366308,0.018668,0.7232,0.9752,0.6449,0.3025,0.5549
MOD13Q1_061__250m_16_days_NDVI_doy2014001000000_aid0002,_250m_16_days_NDVI,aid0002,2014-01-01,6906657.0,-0.2,0.9983,"(-0.2,0.9983)",0.6536949,0.1242051,0.0154269,0.7371,0.9393,0.6757,0.3999,0.6022
MOD13Q1_061__250m_16_days_NDVI_doy2014017000000_aid0002,_250m_16_days_NDVI,aid0002,2014-01-17,6906488.0,-0.2,0.9988,"(-0.2,0.9988)",0.6715648,0.109225,0.0119301,0.7459,0.9292,0.6883,0.4404,0.6237
MOD13Q1_061__250m_16_days_NDVI_doy2014033000000_aid0002,_250m_16_days_NDVI,aid0002,2014-02-02,6907271.0,-0.2,0.9939,"(-0.2,0.9939)",0.6476038,0.1125349,0.0126641,0.726,0.935,0.6656,0.3775,0.5866
MOD13Q1_061__250m_16_days_NDVI_doy2014049000000_aid0002,_250m_16_days_NDVI,aid0002,2014-02-18,6906271.0,-0.2,0.9989,"(-0.2,0.9989)",0.7013771,0.0974272,0.0094921,0.7623,0.9234,0.712,0.4938,0.6549
MOD13Q1_061__250m_16_days_NDVI_doy2014065000000_aid0002,_250m_16_days_NDVI,aid0002,2014-03-06,6907142.0,-0.2,0.9989,"(-0.2,0.9989)",0.6988613,0.0962462,0.0092633,0.7592,0.921,0.7071,0.4895,0.6513
MOD13Q1_061__250m_16_days_NDVI_doy2014081000000_aid0002,_250m_16_days_NDVI,aid0002,2014-03-22,6906205.0,-0.2,0.9996,"(-0.2,0.9996)",0.7265649,0.0884091,0.0078162,0.7807,0.9208,0.7372,0.5472,0.6873
MOD13Q1_061__250m_16_days_NDVI_doy2014097000000_aid0002,_250m_16_days_NDVI,aid0002,2014-04-07,6905486.0,-0.1998,0.9934,"(-0.1998,0.9934)",0.7148748,0.0892043,0.0079574,0.7712,0.9083,0.7302,0.5427,0.6798
MOD13Q1_061__250m_16_days_NDVI_doy2014113000000_aid0002,_250m_16_days_NDVI,aid0002,2014-04-23,6905108.0,-0.2,0.9988,"(-0.2,0.9988)",0.7016244,0.1075947,0.0115766,0.7703,0.9275,0.7252,0.5081,0.6654
MOD13Q1_061__250m_16_days_NDVI_doy2014129000000_aid0002,_250m_16_days_NDVI,aid0002,2014-05-09,6904940.0,-0.2,0.9992,"(-0.2,0.9992)",0.6850025,0.1164682,0.0135648,0.7533,0.8931,0.7121,0.5203,0.6601
MOD13Q1_061__250m_16_days_NDVI_doy2014145000000_aid0002,_250m_16_days_NDVI,aid0002,2014-05-25,6904716.0,-0.2,0.9956,"(-0.2,0.9956)",0.6847646,0.0894687,0.0080047,0.7418,0.8762,0.7011,0.5178,0.6522
MOD13Q1_061__250m_16_days_NDVI_doy2014161000000_aid0002,_250m_16_days_NDVI,aid0002,2014-06-10,6904188.0,-0.2,0.9992,"(-0.2,0.9992)",0.6361525,0.1365943,0.018658,0.7271,0.9288,0.6755,0.3909,0.5926
MOD13Q1_061__250m_16_days_NDVI_doy2014177000000_aid0002,_250m_16_days_NDVI,aid0002,2014-06-26,6901548.0,-0.2,0.9992,"(-0.2,0.9992)",0.6761444,0.1013097,0.0102636,0.7446,0.9087,0.6942,0.4711,0.6352
MOD13Q1_061__250m_16_days_NDVI_doy2014193000000_aid0002,_250m_16_days_NDVI,aid0002,2014-07-12,6901694.0,-0.2,0.9888,"(-0.2,0.9888)",0.654061,0.10516,0.0110586,0.7298,0.9205,0.6704,0.4106,0.6021
MOD13Q1_061__250m_16_days_NDVI_doy2014209000000_aid0002,_250m_16_days_NDVI,aid0002,2014-07-28,6903342.0,-0.2,0.9325,"(-0.2,0.9325)",0.5972808,0.1146738,0.0131501,0.6862,0.906,0.61,0.3055,0.5339
MOD13Q1_061__250m_16_days_NDVI_doy2014225000000_aid0002,_250m_16_days_NDVI,aid0002,2014-08-13,6904016.0,-0.2,0.9243,"(-0.2,0.9243)",0.5716864,0.1201667,0.01444,0.6681,0.9243,0.577,0.2396,0.4967
MOD13Q1_061__250m_16_days_NDVI_doy2014241000000_aid0002,_250m_16_days_NDVI,aid0002,2014-08-29,6906586.0,-0.2,0.9952,"(-0.2,0.9952)",0.555515,0.1221424,0.0149188,0.6529,0.9038,0.5575,0.2049,0.4737
MOD13Q1_061__250m_16_days_NDVI_doy2014257000000_aid0002,_250m_16_days_NDVI,aid0002,2014-09-14,6904990.0,-0.2,0.9852,"(-0.2,0.9852)",0.559005,0.1284233,0.0164925,0.6616,0.9451,0.5604,0.1886,0.4724
MOD13Q1_061__250m_16_days_NDVI_doy2014273000000_aid0002,_250m_16_days_NDVI,aid0002,2014-09-30,6907395.0,-0.2,0.9984,"(-0.2,0.9984)",0.5548162,0.1322534,0.017491,0.6552,0.9385,0.5564,0.182,0.4659
MOD13Q1_061__250m_16_days_NDVI_doy2014289000000_aid0002,_250m_16_days_NDVI,aid0002,2014-10-16,6906057.0,-0.2,0.9691,"(-0.2,0.9691)",0.5256206,0.1249578,0.0156145,0.6132,0.8634,0.5309,0.1962,0.4464
MOD13Q1_061__250m_16_days_NDVI_doy2014305000000_aid0002,_250m_16_days_NDVI,aid0002,2014-11-01,6905753.0,-0.2,0.9934,"(-0.2,0.9934)",0.6150745,0.1325304,0.0175643,0.7109,0.9606,0.6363,0.2944,0.5443
MOD13Q1_061__250m_16_days_NDVI_doy2014321000000_aid0002,_250m_16_days_NDVI,aid0002,2014-11-17,6906623.0,-0.2,0.9972,"(-0.2,0.9972)",0.6544349,0.1417244,0.0200858,0.7574,0.9972,0.682,0.3302,0.5865
MOD13Q1_061__250m_16_days_NDVI_doy2014337000000_aid0002,_250m_16_days_NDVI,aid0002,2014-12-03,6906389.0,-0.2,0.9993,"(-0.2,0.9993)",0.6282189,0.1346459,0.0181295,0.7238,0.9656,0.65,0.3201,0.5623
MOD13Q1_061__250m_16_days_NDVI_doy2014353000000_aid0002,_250m_16_days_NDVI,aid0002,2014-12-19,6906218.0,-0.2,0.9992,"(-0.2,0.9992)",0.6692414,0.1340764,0.0179765,0.7607,0.9766,0.6981,0.4005,0.6166
MOD13Q1_061__250m_16_days_NDVI_doy2015001000000_aid0002,_250m_16_days_NDVI,aid0002,2015-01-01,6907300.0,-0.2,0.9992,"(-0.2,0.9992)",0.660816,0.129019,0.0166459,0.749,0.9593,0.6885,0.3985,0.6088
MOD13Q1_061__250m_16_days_NDVI_doy2015017000000_aid0002,_250m_16_days_NDVI,aid0002,2015-01-17,6906384.0,-0.2,0.9981,"(-0.2,0.9981)",0.6966724,0.1107133,0.0122574,0.7684,0.9325,0.7235,0.4949,0.659
MOD13Q1_061__250m_16_days_NDVI_doy2015033000000_aid0002,_250m_16_days_NDVI,aid0002,2015-02-02,6906893.0,-0.2,0.999,"(-0.2,0.999)",0.6782372,0.1137829,0.0129466,0.7548,0.9408,0.702,0.4448,0.6308
MOD13Q1_061__250m_16_days_NDVI_doy2015049000000_aid0002,_250m_16_days_NDVI,aid0002,2015-02-18,6906436.0,-0.2,0.9989,"(-0.2,0.9989)",0.7278291,0.0860617,0.0074066,0.7776,0.903,0.7385,0.5686,0.694
MOD13Q1_061__250m_16_days_NDVI_doy2015065000000_aid0002,_250m_16_days_NDVI,aid0002,2015-03-06,6906226.0,-0.2,0.9992,"(-0.2,0.9992)",0.7299687,0.0877451,0.0076992,0.7818,0.9108,0.7429,0.5668,0.6958
MOD13Q1_061__250m_16_days_NDVI_doy2015081000000_aid0002,_250m_16_days_NDVI,aid0002,2015-03-22,6906560.0,-0.2,0.9948,"(-0.2,0.9948)",0.7066466,0.0903218,0.008158,0.7623,0.9021,0.7231,0.5293,0.6691
MOD13Q1_061__250m_16_days_NDVI_doy2015097000000_aid0002,_250m_16_days_NDVI,aid0002,2015-04-07,6906603.0,-0.2,0.9967,"(-0.2,0.9967)",0.7017054,0.0976568,0.0095369,0.7641,0.9109,0.7231,0.5194,0.6662
MOD13Q1_061__250m_16_days_NDVI_doy2015113000000_aid0002,_250m_16_days_NDVI,aid0002,2015-04-23,6906127.0,-0.2,0.9988,"(-0.2,0.9988)",0.7097993,0.1033576,0.0106828,0.7734,0.9111,0.7351,0.5439,0.6816
MOD13Q1_061__250m_16_days_NDVI_doy2015129000000_aid0002,_250m_16_days_NDVI,aid0002,2015-05-09,6905971.0,-0.2,0.9991,"(-0.2,0.9991)",0.6976351,0.1076655,0.0115919,0.7628,0.8999,0.7274,0.5341,0.6713
MOD13Q1_061__250m_16_days_NDVI_doy2015145000000_aid0002,_250m_16_days_NDVI,aid0002,2015-05-25,6905797.0,-0.2,0.9991,"(-0.2,0.9991)",0.689727,0.127484,0.0162522,0.7679,0.9261,0.7265,0.5042,0.6624
MOD13Q1_061__250m_16_days_NDVI_doy2015161000000_aid0002,_250m_16_days_NDVI,aid0002,2015-06-10,6904134.0,-0.2,0.9973,"(-0.2,0.9973)",0.6908297,0.113495,0.0128811,0.7655,0.9312,0.7177,0.489,0.6549
MOD13Q1_061__250m_16_days_NDVI_doy2015177000000_aid0002,_250m_16_days_NDVI,aid0002,2015-06-26,6905469.0,-0.2,0.9946,"(-0.2,0.9946)",0.6573219,0.1212128,0.0146926,0.7401,0.9269,0.6893,0.4216,0.6127
MOD13Q1_061__250m_16_days_NDVI_doy2015193000000_aid0002,_250m_16_days_NDVI,aid0002,2015-07-12,6904115.0,-0.2,0.9888,"(-0.2,0.9888)",0.6434671,0.1238066,0.0153281,0.7307,0.9323,0.6743,0.3907,0.5947
MOD13Q1_061__250m_16_days_NDVI_doy2015209000000_aid0002,_250m_16_days_NDVI,aid0002,2015-07-28,6906292.0,-0.2,0.9543,"(-0.2,0.9543)",0.6104822,0.1246308,0.0155328,0.7037,0.9309,0.6388,0.3217,0.5509
MOD13Q1_061__250m_16_days_NDVI_doy2015225000000_aid0002,_250m_16_days_NDVI,aid0002,2015-08-13,6905190.0,-0.2,0.9609,"(-0.2,0.9609)",0.6068641,0.1217326,0.0148188,0.6995,0.9359,0.6287,0.2978,0.5388
MOD13Q1_061__250m_16_days_NDVI_doy2015241000000_aid0002,_250m_16_days_NDVI,aid0002,2015-08-29,6904882.0,-0.2,0.9763,"(-0.2,0.9763)",0.5827468,0.1212416,0.0146995,0.6756,0.9225,0.5925,0.2554,0.5075
MOD13Q1_061__250m_16_days_NDVI_doy2015257000000_aid0002,_250m_16_days_NDVI,aid0002,2015-09-14,6906133.0,-0.2,0.9616,"(-0.2,0.9616)",0.5657765,0.1287308,0.0165716,0.664,0.9342,0.5709,0.2033,0.4797
MOD13Q1_061__250m_16_days_NDVI_doy2015273000000_aid0002,_250m_16_days_NDVI,aid0002,2015-09-30,6905767.0,-0.2,0.9955,"(-0.2,0.9955)",0.5667357,0.1385682,0.0192012,0.6753,0.9785,0.5721,0.1696,0.473
MOD13Q1_061__250m_16_days_NDVI_doy2015289000000_aid0002,_250m_16_days_NDVI,aid0002,2015-10-16,6907581.0,-0.2,0.9994,"(-0.2,0.9994)",0.5615049,0.1392216,0.0193826,0.6703,0.9739,0.5715,0.1603,0.4663
MOD13Q1_061__250m_16_days_NDVI_doy2015305000000_aid0002,_250m_16_days_NDVI,aid0002,2015-11-01,6905806.0,-0.2,0.9994,"(-0.2,0.9994)",0.617445,0.1481197,0.0219394,0.7302,0.9994,0.6475,0.211,0.5225
MOD13Q1_061__250m_16_days_NDVI_doy2015321000000_aid0002,_250m_16_days_NDVI,aid0002,2015-11-17,6907684.0,-0.199,0.9988,"(-0.199,0.9988)",0.6269605,0.1491459,0.0222445,0.7405,0.9988,0.6543,0.2448,0.5422
MOD13Q1_061__250m_16_days_NDVI_doy2015337000000_aid0002,_250m_16_days_NDVI,aid0002,2015-12-03,6904435.0,-0.2,0.999,"(-0.2,0.999)",0.6806199,0.1390918,0.0193465,0.7763,0.9964,0.7151,0.4071,0.6286
MOD13Q1_061__250m_16_days_NDVI_doy2015353000000_aid0002,_250m_16_days_NDVI,aid0002,2015-12-19,6903034.0,-0.2,0.9993,"(-0.2,0.9993)",0.6601873,0.1383582,0.019143,0.7491,0.9519,0.6915,0.4111,0.6139
MOD13Q1_061__250m_16_days_NDVI_doy2007353000000_aid0003,_250m_16_days_NDVI,aid0003,2007-12-19,1373474.0,-0.2,0.9669,"(-0.2,0.9669)",0.5964447,0.1254054,0.0157265,0.6872,0.9251,0.6098,0.2777,0.5234
MOD13Q1_061__250m_16_days_NDVI_doy2008001000000_aid0003,_250m_16_days_NDVI,aid0003,2008-01-01,1374044.0,-0.2,0.984,"(-0.2,0.984)",0.6138651,0.1247774,0.0155694,0.7061,0.952,0.6261,0.2944,0.5414
MOD13Q1_061__250m_16_days_NDVI_doy2008017000000_aid0003,_250m_16_days_NDVI,aid0003,2008-01-17,1377599.0,-0.2,0.9987,"(-0.2,0.9987)",0.6141644,0.129354,0.0167325,0.7039,0.9351,0.6301,0.3182,0.5496
MOD13Q1_061__250m_16_days_NDVI_doy2008033000000_aid0003,_250m_16_days_NDVI,aid0003,2008-02-02,1381353.0,-0.2,0.9801,"(-0.2,0.9801)",0.6023626,0.1269884,0.0161261,0.6842,0.8981,0.6121,0.3277,0.5416
MOD13Q1_061__250m_16_days_NDVI_doy2008049000000_aid0003,_250m_16_days_NDVI,aid0003,2008-02-18,1380306.0,-0.2,0.9922,"(-0.2,0.9922)",0.6133137,0.1276931,0.0163055,0.6882,0.8857,0.6252,0.359,0.5565
MOD13Q1_061__250m_16_days_NDVI_doy2008065000000_aid0003,_250m_16_days_NDVI,aid0003,2008-03-05,1379467.0,-0.1998,0.9627,"(-0.1998,0.9627)",0.5813366,0.126342,0.0159623,0.659,0.875,0.5871,0.299,0.515
